序号,Shape *,名称,方位,最近地铁站,直线距离,通行距离,步行时间（分钟）,骑行时间（分钟）,驾车（分钟）
685,点,檀香山,南685,四季青,2135.638906,2630.966392,43.84943987,8.769887973,3.08529648
686,点,远大园六区,北686,远大路,644.581116,813.377969,13.55629948,2.711259897,1.844333556
687,点,香山四季,西687,四季青,1982.964536,2551.766118,42.5294353,8.50588706,3.34601254
688,点,远大园四区,南688,远大路,612.944164,789.271518,13.1545253,2.63090506,1.823081769
689,点,香山四季,西689,四季青,2000.879489,2609.797621,43.49662702,8.699325403,3.578148218
690,点,中间建筑,西690,廖公庄地铁站,2124.72692,2326.327842,38.7721307,7.75442614,1.313780862
691,点,中间建筑,东691,廖公庄地铁站,2206.252408,2700.585414,45.0097569,9.00195138,1.87960887
692,点,远大园四区,东692,长春桥地铁站,594.965707,808.551231,13.47585385,2.69517077,2.018929477
693,点,中建二局生活区,西693,廖公庄地铁站,2280.048105,3331.794727,55.52991212,11.10598242,1.846587534
694,点,中建二局生活区,东694,廖公庄地铁站,2210.968482,3091.510611,51.52517685,10.30503537,1.614881851
695,点,远大园一区,南695,远大路,460.087361,651.703899,10.86173165,2.17234633,0.914824518
696,点,中建二局生活区,北696,廖公庄地铁站,2266.835825,3217.78103,53.62968383,10.72593677,1.78265684
697,点,西山美庐,东697,西黄村地铁站,2306.156246,2816.705061,46.94508435,9.38901687,1.459198741
698,点,远大园五区,北698,远大路,340.592568,485.2224,8.08704,1.617408,1.378024553
699,点,远大园五区,北699,远大路,311.94912,563.13341,9.385556833,1.877111367,1.689680103
700,点,远大园四区,北700,远大路,408.564338,562.379543,9.372992383,1.874598477,1.671814948
701,点,远大园四区,北701,远大路,526.926905,704.620963,11.74368272,2.348736543,1.668088652
702,点,远大园四区,北702,远大路,526.926905,704.620963,11.74368272,2.348736543,1.668088652
703,点,明光村小区,东703,西直门地铁站,1399.176989,0,0,0,0
704,点,中间建筑,北704,廖公庄地铁站,2313.169209,2664.482564,44.40804273,8.881608547,1.398407016
705,点,永泰郦城果岭,北705,四季青,1011.289074,1302.033654,21.7005609,4.34011218,2.399724003
706,点,远大路22号西院,南706,远大路,262.217875,562.869438,9.3811573,1.87623146,1.672561274
707,点,远大园三区,南707,远大路,485.041695,672.807985,11.21346642,2.242693283,1.795345046
708,点,远大路22号东院,南708,远大路,330.751315,470.519138,7.841985633,1.568397127,1.378441549
709,点,远大园三区,西709,远大路,371.217011,532.077548,8.867959133,1.773591827,1.62468442
710,点,鲁艺上河村,南710,长春桥地铁站,376.473168,818.034584,13.63390973,2.726781947,2.265759342
711,点,德顺园,北711,四季青,1870.418404,2548.693021,42.47821702,8.495643403,4.111629883
712,点,溪山嘉园东府里,南712,廖公庄地铁站,2595.06338,3384.950767,56.41584612,11.28316922,2.190940424
713,点,明光村小区,南713,蓟门桥,1381.705668,0,0,0,0
714,点,溪山嘉园东府里,西714,廖公庄地铁站,2547.66564,3246.253145,54.10421908,10.82084382,1.895381046
715,点,西山新村,南715,廖公庄地铁站,2409.972106,2743.388213,45.72313688,9.144627377,1.434664987
716,点,溪山嘉园东府里,东716,廖公庄地铁站,2761.302128,3676.203701,61.27006168,12.25401234,2.927201394
717,点,远大园一区,东717,远大路,230.036154,315.417982,5.256966367,1.051393273,0.628596714
718,点,溪山嘉园东府里,东718,廖公庄地铁站,2586.092358,3280.304649,54.67174415,10.93434883,2.031593017
719,点,远大园二区,西719,远大路,201.698707,289.880055,4.83133425,0.96626685,0.596626034
720,点,远大路22号西院,东720,远大路,184.326361,811.37576,13.52292933,2.704585867,1.838238284
721,点,远大路22号东院,西721,远大路,199.446846,269.034919,4.483915317,0.896783063,0.572475275
722,点,溪山嘉园东府里,西722,廖公庄地铁站,2632.704118,3330.145661,55.50242768,11.10048554,2.23096569
723,点,明光村小区,东723,蓟门桥,1261.272079,1282.201273,21.37002122,4.274004243,1.546156872
724,点,常青园,北724,远大路,1047.575895,1636.779524,27.27965873,5.455931747,2.160444729
725,点,常青园,北725,远大路,880.00426,1469.125202,24.48542003,4.897084007,1.825123415
726,点,明光村小区,北726,蓟门桥,1228.132945,1469.158373,24.48597288,4.897194577,2.115415846
727,点,远大路22号西院,北727,远大路,29.751425,798.525354,13.3087559,2.66175118,1.829671036
728,点,溪山嘉园东府里,东728,廖公庄地铁站,2693.796793,3400.722612,56.6787102,11.33574204,2.513285534
729,点,远大路22号东院,北729,远大路,211.343425,219.990588,3.6665098,0.73330196,0.150613494
730,点,远大园三区,北730,远大路,314.654157,313.650938,5.227515633,1.045503127,0.209108242
731,点,明光村小区,西731,蓟门桥,1188.028068,1401.128043,23.35213405,4.67042681,1.612915537
732,点,鲁艺上河村,北732,长春桥地铁站,258.471539,273.94348,4.565724667,0.913144933,0.30900991
733,点,晨月园,西733,远大路,149.617092,209.860664,3.497677733,0.699535547,0.164302024
734,点,西山新村-东区,南734,廖公庄地铁站,2742.884104,3463.217922,57.7202987,11.54405974,2.351186821
735,点,晨月园,南735,远大路,55.357867,272.475203,4.541253383,0.908250677,0.253910128
736,点,西山新村,东736,廖公庄地铁站,2663.148599,3131.721875,52.19536458,10.43907292,2.025074749
737,点,西山新村-东区,西737,廖公庄地铁站,2709.172279,3206.156693,53.43594488,10.68718898,2.11794382
738,点,明光村小区,北738,蓟门桥,1098.496884,1275.464475,21.25774125,4.25154825,1.34061826
739,点,美树园,东739,茶棚,2727.067604,3488.708058,58.1451343,11.62902686,3.870516294
740,点,晨月园,东740,远大路,191.311004,299.249202,4.9874867,0.99749734,0.440390929
741,点,晨月园,西741,远大路,254.725851,382.629877,6.377164617,1.275432923,0.526361736
742,点,美树园,西742,茶棚,2677.853774,3752.395565,62.53992608,12.50798522,4.046315536
743,点,美树园,东743,茶棚,2619.490159,3371.123,56.18538333,11.23707667,3.837163961
744,点,颐和金茂府,西744,茶棚,2564.595058,2989.430496,49.8238416,9.96476832,3.502130978
745,点,双新园,西745,西黄村地铁站,2808.791912,3409.375874,56.82293123,11.36458625,1.679553871
746,点,西山新村-东区,北746,茶棚,2628.536621,3584.252094,59.7375349,11.94750698,4.324668086
747,点,西山新村,北747,万安地铁站,2690.067871,3589.917317,59.83195528,11.96639106,2.781057856
748,点,闵庄南路8号院,西748,茶棚,2503.684667,2789.747211,46.49578685,9.29915737,3.749182508
749,点,时雨园,东749,远大路,296.461315,496.725856,8.278764267,1.655752853,0.967372993
750,点,垂虹园,南750,远大路,387.852592,552.169217,9.202820283,1.840564057,0.931509018
751,点,时雨园,西751,远大路,383.31384,522.842333,8.714038883,1.742807777,0.820548794
752,点,和泓四季,南752,远大路,1071.417172,1333.463427,22.22439045,4.44487809,1.704437289
753,点,和泓四季,南753,远大路,1300.469487,1572.367017,26.20611695,5.24122339,2.182262844
754,点,金夕园,南754,远大路,564.345519,1108.958029,18.48263382,3.696526763,1.77734456
755,点,金夕园,南755,远大路,472.147271,1255.354986,20.9225831,4.18451662,1.923746762
756,点,时雨园,东756,远大路,394.116505,536.245085,8.937418083,1.787483617,0.914400189
757,点,北京大学万柳学区,南757,长春桥,361.296443,771.665628,12.8610938,2.57221876,1.118949477
758,点,SXTZ-2603-002地块二类居住用地,南758,西黄村地铁站,3012.87822,3719.74093,61.99568217,12.39913643,2.022902771
759,点,垂虹园,西759,远大路,430.860817,562.171886,9.369531433,1.873906287,0.966909331
760,点,垂虹园,东760,长春桥地铁站,558.734553,686.636512,11.44394187,2.288788373,1.3400196
761,点,双新园,西761,西黄村地铁站,3011.941855,3671.542352,61.19237253,12.23847451,1.774379923
762,点,锋尚国际公寓,南762,长春桥,593.16104,724.335914,12.07226523,2.414453047,0.933381666
763,点,新起点嘉园,西763,苏州桥,425.786817,596.219313,9.93698855,1.98739771,0.511885881
764,点,金夕园,北764,远大路,627.658976,882.22383,14.7037305,2.9407461,1.539338606
765,点,金夕园,北765,远大路,584.003251,812.733125,13.54555208,2.709110417,1.400351996
766,点,锋尚国际公寓,南766,苏州桥,598.233235,788.12304,13.135384,2.6270768,1.216566834
767,点,万柳怡水园,南767,苏州桥,598.233235,788.12304,13.135384,2.6270768,1.216566834
768,点,金夕园,北768,远大路,545.736077,743.254452,12.3875742,2.47751484,1.261389386
769,点,时雨园,北769,远大路,469.257268,802.562697,13.37604495,2.67520899,1.405855608
770,点,万柳怡水园,南770,苏州桥,536.863908,726.611506,12.11019177,2.422038353,0.970512295
771,点,临枫嘉园北里,东771,茶棚,2307.009816,2593.013769,43.21689615,8.64337923,4.145705543
772,点,垂虹园,北772,远大路,530.644291,755.156279,12.58593798,2.517187597,1.352892471
773,点,烟树园,南773,远大路,609.975258,826.079258,13.76798763,2.753597527,1.427045396
774,点,新起点嘉园,东774,苏州桥,251.523858,295.74025,4.929004167,0.985800833,0.356944097
775,点,锋尚国际公寓,西775,长春桥,527.472831,723.400317,12.05667195,2.41133439,0.74934984
776,点,新起点嘉园,西776,苏州桥,414.655115,652.555002,10.8759167,2.17518334,0.624561088
777,点,春荫园,南777,远大路,517.992509,808.690408,13.47817347,2.695634693,1.428627047
778,点,翠叠园,南778,火器营,529.187108,798.409386,13.3068231,2.66136462,0.982709173
779,点,雅园公寓,西779,魏公村地铁站,440.038149,571.175432,9.519590533,1.903918107,0.621473785
780,点,双新村棚户区改造项目,东780,万安地铁站,2981.857281,4255.230427,70.92050712,14.18410142,3.228946377
781,点,晴波园,南781,火器营,462.812567,719.993019,11.99988365,2.39997673,1.401856315
782,点,万柳怡水园,东782,苏州桥,466.423857,701.549155,11.69248592,2.338497183,0.722552774
783,点,干休所九号院,北783,茶棚,2235.925131,2523.619928,42.06033213,8.412066427,4.256453768
784,点,天香颐南里,西784,茶棚,2226.55836,2513.896495,41.89827492,8.379654983,4.237005963
785,点,冶建总院宿舍,南785,蓟门桥,635.737224,731.472404,12.19120673,2.438241347,0.691104756
786,点,康桥水郡,西786,长春桥地铁站,364.073044,1110.136257,18.50227095,3.70045419,1.391988413
787,点,光大花园,北787,长春桥地铁站,581.291452,891.22562,14.85376033,2.970752067,1.08501215
788,点,锋尚国际公寓,北788,长春桥地铁站,581.291452,891.22562,14.85376033,2.970752067,1.08501215
789,点,颐园公寓,北789,人民大学地铁站,476.207768,676.912465,11.28187442,2.256374883,0.658027086
790,点,新起点嘉园,北790,苏州桥,384.230537,827.285388,13.7880898,2.75761796,1.033546998
791,点,香山南路黄土坡8号院,南791,万安地铁站,3113.9185,4930.125906,82.1687651,16.43375302,3.077830221
792,点,翠叠园,东792,火器营,409.7311,574.739198,9.578986633,1.915797327,1.630385696
793,点,万柳怡水园,东793,苏州桥,473.25005,775.295715,12.92159525,2.58431905,0.870050966
794,点,冶建总院宿舍,东794,蓟门桥,555.97799,648.688334,10.81147223,2.162294447,0.750222831
795,点,烟树园,东795,远大路,685.668811,830.896212,13.8482702,2.76965404,1.4366793
796,点,晴波园,东796,火器营,348.258354,419.030939,6.983848983,1.396769797,0.55630977
797,点,光大花园,西797,长春桥地铁站,604.326154,970.440038,16.17400063,3.234800127,1.252773139
798,点,春荫园,东798,火器营,566.735006,666.735833,11.11226388,2.222452777,1.365302014
799,点,康桥水郡,北799,长春桥地铁站,474.526392,1126.931173,18.78218622,3.756437243,1.459170741
800,点,雅园公寓,北800,人民大学地铁站,305.637387,350.42189,5.840364833,1.168072967,0.440359596
801,点,怡秀园,西801,苏州桥,457.898589,827.195705,13.78659508,2.757319017,0.973854595
802,点,天香颐中里东区,西802,茶棚,2103.460782,2410.268707,40.17114512,8.034229023,4.072803272
803,点,海香园,北803,茶棚,2097.845897,2476.916753,41.28194588,8.256389177,3.590023433
804,点,烟树园,东804,远大路,766.198856,958.271287,15.97118812,3.194237623,1.657230761
805,点,京泉馨苑,南805,茶棚,2065.516043,2446.702576,40.77837627,8.155675253,3.621774115
806,点,万柳蜂鸟家园,南806,长春桥地铁站,555.686008,1231.527295,20.52545492,4.105090983,1.788064119
807,点,冶建总院宿舍,北807,蓟门桥,518.433672,667.619084,11.12698473,2.225396947,1.170048633
808,点,春荫园,北808,火器营,692.071759,805.7037,13.428395,2.685679,2.026588067
809,点,翠叠园,北809,火器营,417.390696,496.849542,8.2808257,1.65616514,0.78166185
810,点,光大花园,北810,苏州桥,681.815001,1179.540911,19.65901518,3.931803037,2.056772432
811,点,怡秀园,北811,苏州桥,481.947184,933.552499,15.55920832,3.111841663,1.186575467
812,点,新纪元家园,南812,长春桥地铁站,719.502335,1123.167523,18.71945872,3.743891743,1.714704853
813,点,怡秀园,东813,苏州桥,362.103328,682.788857,11.37981428,2.275962857,0.986306137
814,点,光大西园,西814,火器营,486.574326,1410.315676,23.50526127,4.701052253,2.879044209
815,点,万柳蜂鸟家园,东815,长春桥地铁站,672.171228,1112.727756,18.5454626,3.70909252,1.549414506
816,点,香山6号院,北816,万安,3207.473481,4885.894958,81.43158263,16.28631653,2.963216034
817,点,晴波园,北817,火器营,212.992619,306.031348,5.100522467,1.020104493,0.499671337
818,点,光大西园,东818,火器营,595.38316,1557.513511,25.95855852,5.191711703,3.139520938
819,点,阳春光华家园,南819,苏州桥,651.791616,1127.694596,18.79490993,3.758981987,1.768575647
820,点,万柳蜂鸟家园,西820,火器营,604.809224,1550.639492,25.84399153,5.168798307,3.125772409
821,点,光大西园,东821,火器营,576.469386,1534.094128,25.56823547,5.113647093,3.092680406
822,点,阳春光华家园,南822,苏州桥,596.584355,1030.677895,17.17796492,3.435592983,1.470728959
823,点,新纪元家园,西823,长春桥地铁站,730.92252,1157.367299,19.28945498,3.857890997,1.61731416
824,点,乡园公寓,西824,人民大学地铁站,443.663317,593.767943,9.896132383,1.979226477,0.942563574
825,点,苏园公寓,南825,人民大学地铁站,117.528762,254.924731,4.248745517,0.849749103,0.385664143
826,点,小南庄25号院,西826,苏州桥,574.631666,1024.349102,17.07248503,3.414497007,1.379332207
827,点,万柳蜂鸟家园,东827,火器营,744.922371,1722.797201,28.71328668,5.742657337,3.449781835
828,点,小南庄25号院,东828,苏州桥,546.033392,720.388528,12.00647547,2.401295093,1.415223181
829,点,观山园,西829,火器营,765.528243,940.164495,15.66940825,3.13388165,1.713270867
830,点,天香颐北里,西830,茶棚,1871.877471,2157.324033,35.95540055,7.19108011,4.192237744
831,点,晴雪园,西831,火器营,449.220458,656.693305,10.94488842,2.188977683,1.283825828
832,点,中国人民解放军66483部队家属院,南832,香山地铁站,3170.202916,4043.463238,67.39105397,13.47821079,5.210330896
833,点,观山园,东833,火器营,475.880522,686.5745,11.44290833,2.288581667,1.393670396
834,点,三义庙社区西区,东834,苏州桥地铁站,357.164283,517.548103,8.625801717,1.725160343,0.993300734
835,点,小南庄25号院,北835,苏州桥,611.470844,971.116739,16.18527898,3.237055797,1.485800809
836,点,新纪元家园,东836,苏州桥,799.228617,1336.683616,22.27806027,4.455612053,2.765269014
837,点,苏园公寓,南837,人民大学地铁站,183.848893,320.670832,5.344513867,1.068902773,0.528779712
838,点,万柳星标家园东区,南838,火器营,592.560133,1498.573735,24.97622892,4.995245783,3.168733979
839,点,晴雪园,东839,火器营,128.613928,131.995209,2.19992015,0.43998403,0.210957557
840,点,万柳星标家园西区,西840,火器营,325.454571,1182.799166,19.71331943,3.942663887,2.62167745
841,点,万柳星标家园东区,南841,火器营,663.086323,1585.664331,26.42773885,5.28554777,3.517108495
842,点,汇新家园,西842,火器营,749.465712,1658.083635,27.63472725,5.52694545,3.288754112
843,点,京泉馨苑,东843,茶棚,1804.247461,2178.709517,36.31182528,7.262365057,3.563229034
844,点,阳春光华家园,西844,苏州桥,811.368368,1293.451598,21.55752663,4.311505327,2.908860244
845,点,三义庙社区东区,西845,苏州桥地铁站,408.973325,573.172235,9.552870583,1.910574117,1.215804509
846,点,万柳星标家园东区,西846,火器营,519.593806,1436.524299,23.94207165,4.78841433,2.725305747
847,点,观山园,北847,火器营,624.300749,698.524823,11.64208038,2.328416077,1.39295507
